kit,flow_cell_id,experiment_id,barcode,alias
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode12,run014_barcode12
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode13,run014_barcode13
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode14,run014_barcode14
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode15,run014_barcode15
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode16,run014_barcode16
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode41,run014_barcode41
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode42,run014_barcode42
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode43,run014_barcode43
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode44,run014_barcode44
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode45,run014_barcode45
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode46,run014_barcode46
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode47,run014_barcode47
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode48,run014_barcode48
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode49,run014_barcode49
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode50,run014_barcode50
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode51,run014_barcode51
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode52,run014_barcode52
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode53,run014_barcode53
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode54,run014_barcode54
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode55,run014_barcode55
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode56,run014_barcode56
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode57,run014_barcode57
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode58,run014_barcode58
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode59,run014_barcode59
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode60,run014_barcode60
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode61,run014_barcode61
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode62,run014_barcode62
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode63,run014_barcode63
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode64,run014_barcode64
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode65,run014_barcode65
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode66,run014_barcode66
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode73,run014_barcode73
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode74,run014_barcode74
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode75,run014_barcode75
SQK-LSK109 EXP-NBD196,FAX76094,run014_20240515_FGF14_MARCH6_NAA_DAB_AFF,barcode76,run014_barcode76
